36647807,FOREG27,366,47807,8,42,A6,2022,VAPA,1,117,
36647895,FOREG27,366,47895,6,58,A5,2022,RHMA,1,238,
36647824,FOREG27,366,47824,10,70,B3,2022,RHMA,1,233,
36747829,FOREG27,367,47829,41,27,D8,2022,VAME,1,760,LH
36747830,FOREG27,367,47830,30,46,D6,2022,VAME,1,644,
36747828,FOREG27,367,47828,30,48,D6,2022,VAME,1,410,
36747806,FOREG27,367,47806,10,83,A2,2022,VAPA,1,843,
36747820,FOREG27,367,47820,1,88,A2,2022,VAPA,1,482,ROOTED OUTSIDE PLOT
36747817,FOREG27,367,47817,74,98,H1,2022,ROGY,1,911,B
36747866,FOREG27,367,47866,75,85,H2,2022,VAME,1,192,"ODD, SINGLE LEAF"
36710207,FOREG27,367,10207,95,79,J2,2022,VAME,1,151,ODD
36847455,FOREG27,368,47455,52,15,F9,2022,BENE,1,130,
36847449,FOREG27,368,47449,43,20,E8,2022,BENE,1,113,
36847493,FOREG27,368,47493,14,22,B8,2022,BENE,1,207,
36847438,FOREG27,368,47438,0,39,A7,2022,BENE,1,132,"B, MAIN STEM DIED"
36847467,FOREG27,368,47467,22,34,B7,2022,BENE,1,126,
36812578,FOREG27,368,12578,17,42,B6,2022,BENE,1,102,"MISSED LAST YEAR,"
36947443,FOREG27,369,47443,0,49,A6,2022,THPL,1,806,
36947458,FOREG27,369,47458,53,11,F9,2022,BENE,1,54,STRESS
36947454,FOREG27,369,47454,79,40,H6,2022,TSHE,1,194,
36947421,FOREG27,369,47421,6,57,A6,2022,BENE,1,194,"B, LH"
36947465,FOREG27,369,47465,49,100,E1,2022,BENE,1,182,ROOTED OUTSIDE PLOT
36910380,FOREG27,369,10380,65,100,G1,2022,BENE,1,26,
36947499,FOREG27,369,47499,78,88,H2,2022,BENE,1,59,
36947484,FOREG27,369,47484,32,71,D4,2022,VAPA,1,192,
36947428,FOREG27,369,47428,36,74,D3,2022,VAPA,1,150,
36947425,FOREG27,369,47425,41,68,E4,2022,VAPA,1,176,
36947410,FOREG27,369,47410,50,59,E5,2022,VAPA,1,105,
36947406,FOREG27,369,47406,29,62,C5,2022,VAPA,1,149,
36947485,FOREG27,369,47485,31,61,C4,2022,VAPA,1,112,
36947402,FOREG27,369,47402,28,61,C4,2022,VAPA,1,141,STRESS
36947475,FOREG27,369,47475,45,28,E8,2022,VAPA,1,223,
36947404,FOREG27,369,47404,1,50,A6,2022,BENE,1,121,B
37047440,FOREG27,370,47440,89,60,I4,2022,ACCI,1,568,
40647006,FOREG27,406,47006,49,38,F7,2022,CHUM,1,91,"TWO STEMS, ONE STEM DEAD"
40647004,FOREG27,406,47004,90,42,J6,2022,CHUM,1,48,"R, LEADER DIEOFF"
40610337,FOREG27,406,10337,88,43,I6,2022,CHUM,1,79,
40647005,FOREG27,406,47005,68,46,G6,2022,CHUM,1,208,PM 10350
40647060,FOREG27,406,47060,66,47,G5,2022,CHUM,1,172,
40647063,FOREG27,406,47063,66,50,G5,2022,CHUM,1,251,PM 47099
40647099,FOREG27,406,47099,66,51,G5,2022,CHUM,1,235,PM 47063
40647053,FOREG27,406,47053,55,59,F4,2022,CHUM,1,122,
40647025,FOREG27,406,47025,55,61,F4,2022,CHUM,1,203,
40647020,FOREG27,406,47020,34,74,D3,2022,CHUM,1,203,"ODD, PARTIALLY UWD"
40647021,FOREG27,406,47021,28,71,C3,2022,CHUM,1,81,
40647092,FOREG27,406,47092,10,76,B3,2022,CHUM,1,151,
40647044,FOREG27,406,47044,0,42,A7,2022,CHUM,1,113,B
40610359,FOREG27,406,10359,8,39,A7,2022,CHUM,1,73,
40647023,FOREG27,406,47023,25,100,C1,2022,CHUM,1,124,"B, PM 12289"
40647028,FOREG27,406,47028,41,87,E2,2022,CHUM,1,181,
40610370,FOREG27,406,10370,86,79,I3,2022,CHUM,1,83,
40610350,FOREG27,406,10350,78,49,H6,2022,CHUM,1,102,PM 47005
40610339,FOREG27,406,10339,6,22,A8,2022,CHUM,1,41,"R, PARTIALLY UWD"
40610381,FOREG27,406,10381,11,30,A7,2022,CHUM,1,111,
40612289,FOREG27,406,12289,22,99,C1,2022,CHUM,3,112,"B, PM 47023, MISSED 2021"
40612245,FOREG27,406,12245,94,71,J3,2022,CHUM,3,49,
40847212,FOREG27,408,47212,51,12,F9,2022,BENE,1,139,
40847266,FOREG27,408,47266,47,12,E9,2022,BENE,1,102,PMULT W 47261
40847261,FOREG27,408,47261,42,13,E9,2022,BENE,1,102,"NO ABOVE GROUND APICAL BUD, PMULT W 47266, MEASURED TO APICAL BUD OF 47266"
40847296,FOREG27,408,47296,13,77,B3,2022,BENE,1,273,
40847242,FOREG27,408,47242,86,72,I3,2022,BENE,1,235,
40847203,FOREG27,408,47203,79,93,H1,2022,BENE,1,175,
40847219,FOREG27,408,47219,81,62,I4,2022,ACCI,1,266,UWD
40847228,FOREG27,408,47228,75,44,H6,2022,ACCI,1,367,
40847217,FOREG27,408,47217,48,53,E5,2022,ACCI,1,1025,
40847289,FOREG27,408,47289,2,6,A10,2022,BENE,1,32,
40847256,FOREG27,408,47256,26,10,C9,2022,ACCI,1,72,STRESS
40947260,FOREG27,409,47260,48,9,E10,2022,BENE,1,101,UWD
40947286,FOREG27,409,47286,85,65,I5,2022,BENE,1,130,UWD
40947972,FOREG27,409,47972,22,40,C6,2022,BENE,1,49,UWD
40948000,FOREG27,409,48000,11,34,B7,2022,BENE,1,39,UWD
41047207,FOREG27,410,47207,55,31,F7,2022,BENE,1,104,
41047234,FOREG27,410,47234,75,16,H9,2022,VAPA,1,104,
41047231,FOREG27,410,47231,79,14,H9,2022,VAPA,1,63,
41047279,FOREG27,410,47279,91,0,J10,2022,VAPA,1,85,
41047232,FOREG27,410,47232,98,8,J10,2022,CHUM,1,113,B
41047299,FOREG27,410,47299,69,25,G8,2022,VAPA,1,43,
41047293,FOREG27,410,47293,69,22,G8,2022,VAPA,1,114,
41047221,FOREG27,410,47221,90,21,J8,2022,VAPA,1,72,
41047233,FOREG27,410,47233,91,20,J8,2022,VAPA,1,58,
41047208,FOREG27,410,47208,98,19,J9,2022,VAPA,1,58,HERBIVORY
41047214,FOREG27,410,47214,89,30,I7,2022,VAPA,1,115,
41047294,FOREG27,410,47294,97,39,J7,2022,VAPA,1,240,
41047224,FOREG27,410,47224,93,51,J5,2022,VAPA,1,90,
41047204,FOREG27,410,47204,89,74,I3,2022,VAPA,1,135,
41047249,FOREG27,410,47249,84,60,I4,2022,VAPA,1,79,MAIN STEM DEAD
41047202,FOREG27,410,47202,81,67,I4,2022,VAPA,1,155,
41047284,FOREG27,410,47284,70,84,H2,2022,VAPA,1,166,
41047216,FOREG27,410,47216,65,72,G3,2022,VAPA,1,95,
41047239,FOREG27,410,47239,65,72,F2,2022,VAPA,1,43,PART OF 47259
41047237,FOREG27,410,47237,59,82,F2,2022,VAPA,1,163,
41047259,FOREG27,410,47259,55,82,F3,2022,VAPA,1,23,PART OF 47239
41047211,FOREG27,410,47211,58,66,F4,2022,VAPA,1,57,
41047238,FOREG27,410,47238,62,57,G5,2022,VAPA,1,218,MAIN STEM BROKEN
41047298,FOREG27,410,47298,49,100,E1,2022,BENE,1,125,MAIN STEM BROKEN
41047225,FOREG27,410,47225,15,82,B2,2022,TSHE,1,216,
41047236,FOREG27,410,47236,66,9,G10,2022,VAPA,1,60,
41047270,FOREG27,410,47270,68,13,G9,2022,VAPA,1,45,
41047223,FOREG27,410,47223,63,12,G9,2022,VAPA,1,194,BURIED STEM POT MISSED LAST YEAR
41047209,FOREG27,410,47209,57,40,F6,2022,VAPA,1,193,
41047226,FOREG27,410,47226,53,42,F6,2022,VAPA,1,99,
41047277,FOREG27,410,47277,54,43,F6,2022,VAPA,1,73,MAIN STEM BROKEN
41047251,FOREG27,410,47251,42,18,E9,2022,VAPA,1,105,
41035243,FOREG27,410,35243,37,20,C8,2022,VAPA,1,28,
41035290,FOREG27,410,35290,51,38,F7,2022,VAPA,1,144,"MAIN STEM BROKEN, POT HERBIVORY"
41047350,FOREG27,410,47350,42,29,E8,2022,VAPA,1,192,PARTIALLY BURIED
41047380,FOREG27,410,47380,42,30,E7,2022,VAPA,1,103,MAIN STEM BROKEN
41047301,FOREG27,410,47301,27,19,B8,2022,VAPA,1,26,
41043293,FOREG27,410,43293,22,38,C7,2022,CHUM,1,164,
41047342,FOREG27,410,47342,35,37,D6,2022,VAPA,1,170,
41035297,FOREG27,410,35297,36,44,D6,2022,VAPA,1,39,HERBIVORY
41035287,FOREG27,410,35287,30,43,D6,2022,VAPA,1,93,","
41035260,FOREG27,410,35260,30,39,D7,2022,VAPA,1,69,
41043245,FOREG27,410,43245,25,42,C6,2022,VAPA,1,106,
41043300,FOREG27,410,43300,28,40,C7,2022,VAPA,1,154,
41047333,FOREG27,410,47333,29,45,C6,2022,VAPA,1,127,
41047347,FOREG27,410,47347,36,49,D6,2022,VAPA,1,95,
41047328,FOREG27,410,47328,15,36,B7,2022,VAPA,1,73,
41047245,FOREG27,410,47245,16,69,B4,2022,TSHE,1,75,
19243399,FOREG28,192,43399,24,32,C7,2022,VAPA,1,182,
19243361,FOREG28,192,43361,32,35,D7,2022,VAPA,1,70,LH
19243334,FOREG28,192,43334,22,41,C6,2022,VAPA,1,29,"LH, R"
19243315,FOREG28,192,43315,22,23,C8,2022,VAPA,1,111,
19212206,FOREG28,192,12206,17,46,B6,2022,VAPA,1,35,OWP 2022 TAG UPDATED
19343355,FOREG28,193,43355,33,1,D10,2022,BENE,1,106,B
19343301,FOREG28,193,43301,60,55,G6,2022,VAPA,1,197,
19343349,FOREG28,193,43349,75,79,H3,2022,VAPA,1,87,
19343336,FOREG28,193,43336,67,85,G3,2022,VAPA,1,22,R
19343368,FOREG28,193,43368,71,42,H6,2022,VAPA,1,126,PARTIALLY UWD
19343316,FOREG28,193,43316,72,54,H6,2022,VAPA,1,31,R
19347329,FOREG28,193,47329,65,21,G8,2022,BENE,1,69,
19311520,FOREG28,193,11520,64,39,G7,2022,VAPA,1,92,PARTIALLY UWD
19443329,FOREG28,194,43329,72,9,H10,2022,BENE,1,87,
19443394,FOREG28,194,43394,76,2,H10,2022,BENE,1,75,
19443396,FOREG28,194,43396,95,29,J8,2022,BENE,1,230,
19443311,FOREG28,194,43311,19,32,B7,2022,BENE,1,197,
19443377,FOREG28,194,43377,17,40,B6,2022,BENE,1,176,
19443321,FOREG28,194,43321,12,69,B4,2022,ROGY,1,393,MULTI
19443303,FOREG28,194,43303,9,68,A4,2022,ROGY,1,107,
19443305,FOREG28,194,43305,24,69,C4,2022,ROGY,1,108,
19410118,FOREG28,194,10118,20,90,C1,2022,BENE,1,63,
19411504,FOREG28,194,11504,20,90,C1,2022,BENE,1,71,
19411524,FOREG28,194,11524,20,90,C1,2022,BENE,1,73,
19543251,FOREG28,195,43251,75,7,H10,2022,BENE,1,30,
19543235,FOREG28,195,43235,73,21,H8,2022,BENE,1,204,
19543248,FOREG28,195,43248,76,31,H8,2022,BENE,1,182,
19543222,FOREG28,195,43222,56,21,F8,2022,CHUM,1,217,
19535264,FOREG28,195,35264,41,19,E9,2022,BENE,1,146,
19543238,FOREG28,195,43238,36,27,D8,2022,BENE,1,207,
19543201,FOREG28,195,43201,35,30,D7,2022,BENE,1,149,
19543216,FOREG28,195,43216,31,21,D8,2022,BENE,1,90,
19543232,FOREG28,195,43232,18,21,B8,2022,BENE,1,105,
19543252,FOREG28,195,43252,12,10,B9,2022,BENE,1,52,UWD
19535247,FOREG28,195,35247,10,10,B9,2022,BENE,1,57,UWD
19535281,FOREG28,195,35281,12,39,B7,2022,BENE,1,45,
19535300,FOREG28,195,35300,2,40,A6,2022,CHUM,1,252,
19535209,FOREG28,195,35209,52,50,F5,2022,BENE,1,139,
19543288,FOREG28,195,43288,84,39,I7,2022,CHME,1,136,
19535276,FOREG28,195,35276,78,59,H5,2022,BENE,1,80,
19543284,FOREG28,195,43284,55,68,F3,2022,BENE,1,82,
19535282,FOREG28,195,35282,53,65,F4,2022,BENE,1,173,
19535242,FOREG28,195,35242,86,91,I1,2022,BENE,1,87,
19543242,FOREG28,195,43242,70,92,H1,2022,BENE,1,77,
19543221,FOREG28,195,43221,60,96,G1,2022,BENE,1,107,B
19543217,FOREG28,195,43217,54,95,F1,2022,BENE,1,90,
19543200,FOREG28,195,43200,60,91,G1,2022,BENE,1,85,
19543295,FOREG28,195,43295,36,88,D1,2022,BENE,1,230,
19543258,FOREG28,195,43258,36,99,D1,2022,BENE,1,173,B
19535267,FOREG28,195,35267,9,78,A3,2022,BENE,1,140,
19535215,FOREG28,195,35215,30,71,D3,2022,CHUM,1,195,
19535292,FOREG28,195,35292,25,80,C2,2022,BENE,1,141,
19543277,FOREG28,195,43277,26,89,C2,2022,BENE,1,98,
19535254,FOREG28,195,35254,4,70,A3,2022,CHUM,1,225,
19543270,FOREG28,195,43270,7,65,A4,2022,CHUM,1,205,
19535271,FOREG28,195,35271,18,18,B9,2022,BENE,1,72,
195BENE1,FOREG28,195,BENE1,36,19,D9,2022,BENE,1,23,TS
19511555,FOREG28,195,11555,9,65,A4,2022,CHUM,1,164,
19640989,FOREG28,196,40989,62,42,G6,2022,BENE,1,371,MAINSTEM PARTIALLY UNDERGROUND
19843360,FOREG28,198,43360,61,21,G8,2022,BENE,1,206,
19843328,FOREG28,198,43328,49,25,E8,2022,BENE,1,195,
19843327,FOREG28,198,43327,34,51,D5,2022,BENE,1,127,
19843384,FOREG28,198,43384,99,61,J4,2022,BENE,1,187,B
19843302,FOREG28,198,43302,100,65,J4,2022,BENE,1,260,B
19843335,FOREG28,198,43335,88,82,I2,2022,BENE,1,169,
19843373,FOREG28,198,43373,78,99,H1,2022,BENE,1,176,"B, LEADER DIEOFF"
19843395,FOREG28,198,43395,82,83,I2,2022,BENE,1,76,
19843318,FOREG28,198,43318,8,100,A1,2022,BENE,1,420,B
19843366,FOREG28,198,43366,19,83,B2,2022,BENE,1,33,
19843374,FOREG28,198,43374,18,80,B2,2022,BENE,1,82,
19843350,FOREG28,198,43350,52,99,F1,2022,BENE,1,155,B
19847186,FOREG28,198,47186,53,91,F1,2022,BENE,1,60,
19810173,FOREG28,198,10173,74,72,H3,2022,BENE,1,98,
198BENE1,FOREG28,198,BENE1,98,96,J1,2022,BENE,3,18,
19935023,FOREG28,199,35023,91,11,J9,2022,BENE,1,161,
19943206,FOREG28,199,43206,11,42,B6,2022,BENE,1,173,
19935275,FOREG28,199,35275,25,56,C5,2022,BENE,1,107,
19935257,FOREG28,199,35257,88,79,I3,2022,BENE,1,73,
19943230,FOREG28,199,43230,72,80,H2,2022,BENE,1,157,
19943239,FOREG28,199,43239,61,79,G2,2022,BENE,1,20,R
19935274,FOREG28,199,35274,28,99,C1,2022,BENE,1,239,"B, UWD"
19935234,FOREG28,199,35234,16,96,B1,2022,BENE,1,231,"B, UWD"
19943273,FOREG28,199,43273,2,91,A1,2022,BENE,1,171,
19935222,FOREG28,199,35222,31,51,D5,2022,BENE,1,71,
19943224,FOREG28,199,43224,39,7,E10,2022,BENE,1,24,STRESS
30235246,FOREG28,302,35246,20,62,C4,2022,BENE,1,122,
30243255,FOREG28,302,43255,72,14,H9,2022,BENE,1,84,
30235293,FOREG28,302,35293,82,5,I10,2022,BENE,1,61,
30243227,FOREG28,302,43227,79,35,H7,2022,BENE,1,80,
30235205,FOREG28,302,35205,70,46,H6,2022,BENE,1,100,
30243246,FOREG28,302,43246,65,60,G6,2022,BENE,1,66,
30243205,FOREG28,302,43205,75,85,H2,2022,BENE,1,183,
30243297,FOREG28,302,43297,87,89,H2,2022,BENE,1,199,
30235201,FOREG28,302,35201,91,89,J2,2022,BENE,1,140,
30235014,FOREG28,302,35014,94,76,J3,2022,BENE,1,113,
30243225,FOREG28,302,43225,73,70,H3,2022,ROGY,1,468,
30335294,FOREG28,303,35294,93,91,J1,2022,TABR,1,71,"Double check ID, possible TSME"
30343234,FOREG28,303,43234,79,81,H2,2022,BENE,1,50,
30335211,FOREG28,303,35211,79,71,H3,2022,BENE,1,186,UWD
30343133,FOREG28,303,43133,72,73,H3,2022,BENE,1,159,UWD
30343243,FOREG28,303,43243,78,69,H4,2022,BENE,1,93,
30335285,FOREG28,303,35285,99,54,J5,2022,BENE,1,127,MULTI W/ 35240
30343244,FOREG28,303,43244,73,55,H5,2022,BENE,1,185,
30335208,FOREG28,303,35208,64,81,G2,2022,BENE,1,90,
30343223,FOREG28,303,43223,90,31,J7,2022,BENE,1,150,
30343271,FOREG28,303,43271,92,21,J8,2022,BENE,1,255,
30335261,FOREG28,303,35261,81,16,H9,2022,BENE,1,209,MULTI W/ 35240
30335240,FOREG28,303,35240,79,16,H9,2022,BENE,1,175,MULTI WITH 35261
30343236,FOREG28,303,43236,73,12,H3,2022,BENE,1,45,
30343257,FOREG28,303,43257,58,11,F9,2022,BENE,1,70,
30343202,FOREG28,303,43202,79,41,H6,2022,BENE,1,205,
30335262,FOREG28,303,35262,75,29,H7,2022,BENE,1,111,MULTI W/ 35240
30335266,FOREG28,303,35266,62,23,G8,2022,BENE,1,68,MULTI W/ 35240
30335094,FOREG28,303,35094,50,40,F6,2022,BENE,1,140,
30343298,FOREG28,303,43298,33,21,D9,2022,BENE,1,38,
30335278,FOREG28,303,35278,11,41,B6,2022,BENE,1,171,MULTI W/ 35240
30343218,FOREG28,303,43218,15,68,B4,2022,BENE,1,69,
30343296,FOREG28,303,43296,12,86,B2,2022,BENE,1,38,
30335217,FOREG28,303,35217,24,78,C3,2022,BENE,1,83,
30343250,FOREG28,303,43250,51,71,D3,2022,BENE,1,43,
30343254,FOREG28,303,43254,37,88,D2,2022,BENE,1,14,
30335223,FOREG28,303,35223,41,58,E5,2022,BENE,1,41,
30335207,FOREG28,303,35207,47,100,E1,2022,BENE,1,52,B
30347365,FOREG28,303,47365,23,76,C3,2022,BENE,1,59,
30310162,FOREG28,303,10162,19,41,B6,2022,BENE,1,34,MULTI W/ 35240
30312557,FOREG28,303,12557,10,65,B4,2022,BENE,3,67,
30410194,FOREG28,304,10194,89,64,I4,2022,CHME,1,42,
30843317,FOREG28,308,43317,89,20,I8,2022,BENE,1,100,
30843397,FOREG28,308,43397,93,45,J6,2022,BENE,1,122,
30843400,FOREG28,308,43400,87,64,I4,2022,BENE,1,89,UWD
30843306,FOREG28,308,43306,46,81,E2,2022,BENE,1,91,UWD
30935552,FOREG28,309,35552,47,2,E10,2022,VAME,1,86,
30935575,FOREG28,309,35575,29,6,C10,2022,VAME,1,129,
30935501,FOREG28,309,35501,21,28,C8,2022,VAME,1,50,
30935554,FOREG28,309,35554,39,74,D3,2022,VAME,1,75,
30935577,FOREG28,309,35577,42,73,E3,2022,VAME,1,41,
31047336,FOREG28,310,47336,90,15,J9,2022,CHME,1,48,
31048386,FOREG28,310,48386,46,43,E6,2022,CHME,1,40,UWD
310PSME1,FOREG28,310,PSME1,92,26,J8,2022,PSME,3,28,TS
31147349,FOREG28,311,47349,42,63,E4,2022,CHME,1,26,
31148359,FOREG28,311,48359,9,69,A4,2022,CHME,1,19,MAIN STEM BROKEN
313PSME1,FOREG28,313,PSME1,49,89,E2,2022,PSME,3,51,TS
31435540,FOREG28,314,35540,47,43,E6,2022,BENE,1,91,BASE GETTING BURIED
31535539,FOREG28,315,35539,22,92,C1,2022,TSHE,1,769,MAINSTEM BROKEN
31643344,FOREG28,316,43344,29,81,C2,2022,BENE,1,93,
31643367,FOREG28,316,43367,5,50,A5,2022,BENE,1,82,
31643331,FOREG28,316,43331,30,54,D5,2022,BENE,1,41,
31643375,FOREG28,316,43375,42,99,E1,2022,BENE,1,171,B
31643307,FOREG28,316,43307,50,92,F1,2022,BENE,1,356,
31643333,FOREG28,316,43333,53,18,F9,2022,BENE,1,57,
31643342,FOREG28,316,43342,84,9,I10,2022,BENE,1,83,
32035560,FOREG28,320,35560,71,4,H10,2022,BENE,1,67,
32035506,FOREG28,320,35506,69,16,G9,2022,BENE,1,40,
32035581,FOREG28,320,35581,38,2,D10,2022,BENE,1,257,
32035557,FOREG28,320,35557,35,36,D7,2022,BENE,1,195,
32035580,FOREG28,320,35580,29,29,C7,2022,BENE,1,108,
32035566,FOREG28,320,35566,18,19,B9,2022,ACCI,1,1040,
32040980,FOREG28,320,40980,15,40,B7,2022,BENE,1,390,
32035571,FOREG28,320,35571,30,53,D5,2022,BENE,1,82,
32035530,FOREG28,320,35530,86,13,I9,2022,BENE,1,143,
32035599,FOREG28,320,35599,100,12,J9,2022,BENE,1,180,
32035536,FOREG28,320,35536,67,20,G8,2022,BENE,1,53,
32035523,FOREG28,320,35523,61,41,G6,2022,BENE,1,87,
32035541,FOREG28,320,35541,92,65,J3,2022,BENE,1,380,
32035594,FOREG28,320,35594,98,78,J3,2022,BENE,1,137,STRESS
32035568,FOREG28,320,35568,39,97,D1,2022,BENE,1,653,
32035509,FOREG28,320,35509,69,86,G2,2022,BENE,1,71,
32035583,FOREG28,320,35583,24,89,C2,2022,VAME,1,767,
32040996,FOREG28,320,40996,28,79,C3,2022,VAME,1,522,
32035528,FOREG28,320,35528,23,91,C1,2022,VAME,1,317,
32035526,FOREG28,320,35526,38,92,D1,2022,BENE,1,177,
32035553,FOREG28,320,35553,49,97,E1,2022,CHUM,1,133,
32035565,FOREG28,320,35565,80,100,I1,2022,CHUM,1,277,
32043359,FOREG28,320,43359,77,100,H1,2022,CHUM,1,143,
32035570,FOREG28,320,35570,24,28,B8,2022,CHUM,1,466,
32035529,FOREG28,320,35529,16,19,B9,2022,CHUM,1,265,
32035592,FOREG28,320,35592,30,29,D8,2022,CHUM,1,476,
32035579,FOREG28,320,35579,57,7,F10,2022,CHUM,1,598,
32035514,FOREG28,320,35514,97,16,J9,2022,CHUM,1,575,
32035574,FOREG28,320,35574,83,18,J8,2022,CHUM,1,537,
32035545,FOREG28,320,35545,55,41,F6,2022,CHUM,1,351,
32035231,FOREG28,320,35231,73,65,H4,2022,CHUM,1,400,
32035152,FOREG28,320,35152,45,52,E5,2022,CHUM,1,222,
32035584,FOREG28,320,35584,44,58,E5,2022,CHUM,1,206,
32035512,FOREG28,320,35512,66,13,G9,2022,CHUM,1,319,
32035573,FOREG28,320,35573,88,8,I10,2022,CHUM,1,233,
32043382,FOREG28,320,43382,93,65,J4,2022,CHUM,1,133,
32035551,FOREG28,320,35551,96,65,J4,2022,CHUM,1,173,
32047353,FOREG28,320,47353,10,11,B9,2022,CHUM,1,162,
32047366,FOREG28,320,47366,84,7,I10,2022,BENE,1,17,
32047377,FOREG28,320,47377,73,62,H4,2022,CHUM,1,106,
32047363,FOREG28,320,47363,2,37,A7,2022,CHUM,1,698,
32035562,FOREG28,320,35562,5,100,A1,2022,VAME,1,907,
32035520,FOREG28,320,35520,21,61,C4,2022,VAME,1,316,
32012877,FOREG28,320,12877,61,30,G7,2022,CHUM,3,63,
320BENE1,FOREG28,320,BENE1,51,17,F9,2022,BENE,3,8,
32243332,FOREG28,322,43332,91,68,J3,2022,BENE,1,130,
32243348,FOREG28,322,43348,80,83,I2,2022,BENE,1,45,
32335555,FOREG28,323,35555,84,11,I9,2022,TSHE,1,141,
32335546,FOREG28,323,35546,67,30,G7,2022,TSHE,1,186,
32335534,FOREG28,323,35534,28,51,C5,2022,TSHE,1,145,
32340984,FOREG28,323,40984,90,50,I5,2022,BENE,1,173,
32343341,FOREG28,323,43341,55,68,F4,2022,BENE,1,102,
32343340,FOREG28,323,43340,96,84,J2,2022,BENE,1,81,
32343347,FOREG28,323,43347,16,100,B1,2022,BENE,1,160,B
32347368,FOREG28,323,47368,42,58,E5,2022,TSHE,1,49,
32347381,FOREG28,323,47381,69,100,G1,2022,TSHE,1,76,B
32348393,FOREG28,323,48393,56,70,F3,2022,BENE,1,53,
32348304,FOREG28,323,48304,89,89,J1,2022,BENE,1,75,
32348391,FOREG28,323,48391,3,58,A5,2022,BENE,1,61,
32443339,FOREG28,324,43339,79,79,H3,2022,TSHE,1,1049,
32435600,FOREG28,324,35600,89,85,I2,2022,BENE,1,73,
32435569,FOREG28,324,35569,29,79,D3,2022,ABAM,1,727,
32443226,FOREG28,324,43226,18,2,B10,2022,BENE,1,56,B
32443330,FOREG28,324,43330,4,22,A8,2022,BENE,1,56,
32435543,FOREG28,324,35543,38,41,D6,2022,BENE,1,77,
32443312,FOREG28,324,43312,37,40,D7,2022,BENE,1,127,
32435531,FOREG28,324,35531,67,2,G10,2022,BENE,1,176,B
32443369,FOREG28,324,43369,71,3,H10,2022,BENE,1,72,
32443383,FOREG28,324,43383,74,84,H2,2022,BENE,1,24,
32443343,FOREG28,324,43343,60,98,G1,2022,BENE,1,38,B
32443391,FOREG28,324,43391,10,86,B2,2022,BENE,1,63,
32443398,FOREG28,324,43398,5,13,A9,2022,CHUM,1,200,
32447373,FOREG28,324,47373,7,24,A8,2022,CHUM,1,76,
32543326,FOREG28,325,43326,83,57,I5,2022,TABR,1,930,
32543351,FOREG28,325,43351,71,13,H9,2022,BENE,1,135,
32540942,FOREG28,325,40942,56,4,F10,2022,BENE,1,78,
32543386,FOREG28,325,43386,41,14,E9,2022,BENE,1,77,
32535510,FOREG28,325,35510,17,21,B8,2022,BENE,1,136,
32543376,FOREG28,325,43376,24,35,C7,2022,BENE,1,177,
32543392,FOREG28,325,43392,29,47,D5,2022,BENE,1,137,
32535549,FOREG28,325,35549,39,51,D5,2022,BENE,1,82,
32543320,FOREG28,325,43320,83,61,I4,2022,BENE,1,431,
32535548,FOREG28,325,35548,80,79,I3,2022,BENE,1,142,
32535572,FOREG28,325,35572,87,78,I2,2022,BENE,1,73,
32535518,FOREG28,325,35518,79,94,H1,2022,BENE,1,90,
32543370,FOREG28,325,43370,64,66,G4,2022,BENE,1,236,
32543371,FOREG28,325,43371,60,69,G4,2022,BENE,1,232,
32535535,FOREG28,325,35535,36,72,D3,2022,BENE,1,50,
32543379,FOREG28,325,43379,72,21,H8,2022,BENE,1,64,
32547033,FOREG28,325,47033,8,9,A10,2022,BENE,1,49,
32547062,FOREG28,325,47062,75,73,H3,2022,BENE,1,100,
32548336,FOREG28,325,48336,20,78,C3,2022,BENE,1,33,UWD
32548344,FOREG28,325,48344,60,32,G7,2022,BENE,1,34,
32635507,FOREG28,326,35507,35,35,D7,2022,BENE,1,135,
32647374,FOREG28,326,47374,65,30,G7,2022,VAME,1,54,
32647337,FOREG28,326,47337,15,81,C3,2022,VAME,1,53,
32647310,FOREG28,326,47310,62,45,G6,2022,VAME,1,48,
326VAME3,FOREG28,326,VAME3,66,49,G6,2022,VAME,1,18,TS
32735582,FOREG28,327,35582,88,89,I2,2022,BENE,1,193,
32743322,FOREG28,327,43322,92,73,J3,2022,BENE,1,227,
32743309,FOREG28,327,43309,19,15,B9,2022,CHUM,1,354,
32735561,FOREG28,327,35561,15,15,B9,2022,CHUM,1,261,
32740917,FOREG28,327,40917,15,14,B9,2022,CHUM,1,190,
32743381,FOREG28,327,43381,56,24,F8,2022,PYPI,1,30,
327PYPI1,FOREG28,327,PYPI1,85,9,I10,2022,PYPI,1,16,TS
327PSME1,FOREG28,327,PSME1,5,91,A1,2022,PSME,3,23,TS
33847149,FOREG28,338,47149,30,75,A3,2022,BENE,1,155,
33847109,FOREG28,338,47109,12,78,B2,2022,BENE,1,72,
33847142,FOREG28,338,47142,31,84,D2,2022,BENE,1,30,
33847133,FOREG28,338,47133,15,55,B5,2022,BENE,1,110,
33847184,FOREG28,338,47184,47,97,E1,2022,BENE,1,61,
33847177,FOREG28,338,47177,57,98,F1,2022,BENE,1,100,POT HERBIVORY
33847111,FOREG28,338,47111,50,69,F4,2022,BENE,1,100,UWD
33947107,FOREG28,339,47107,88,90,I1,2022,BENE,1,102,
33947137,FOREG28,339,47137,81,81,I2,2022,BENE,1,144,
